transaction_id,customer_id,product_id,transaction_date,quantity
3553,73,19,2022-01-22,3
3554,308,84,2021-05-26,4
3555,199,56,2021-06-02,1
3556,130,14,2022-09-11,2
3557,758,33,2022-10-22,4
3558,824,10,2022-11-29,4
3559,572,80,2021-12-15,2
3560,791,64,2021-06-27,2
3561,615,64,2022-05-02,2
3562,808,62,2022-10-23,2
3563,832,68,2021-09-04,2
3564,487,91,2021-09-11,3
3565,853,92,2022-05-15,1
3566,151,43,2022-06-25,1
3567,669,80,2021-12-18,4
3568,206,59,2022-05-27,2
3569,986,52,2021-01-13,3
3570,179,97,2022-07-13,3
3571,197,19,2021-05-31,4
3572,735,21,2021-02-19,2
3573,89,22,2021-08-03,1
3574,799,9,2022-10-06,2
3575,434,9,2022-01-07,3
3576,788,73,2021-04-23,2
3577,748,27,2021-09-09,1
3578,183,17,2021-12-07,1
3579,209,44,2021-02-22,4
3580,493,45,2021-05-10,3
3581,130,8,2021-07-12,2
3582,665,80,2022-08-14,2
3583,13,18,2021-02-26,4
3584,634,33,2021-04-07,4
3585,871,1,2021-07-17,4
3586,732,76,2022-10-09,3
3587,106,6,2021-05-27,2
3588,375,41,2022-11-15,4
3589,582,55,2022-07-29,3
3590,707,5,2022-07-31,2
3591,698,59,2021-10-22,1
3592,99,80,2022-12-24,4
3593,594,18,2022-09-13,3
3594,587,49,2022-11-15,2
3595,886,82,2021-01-12,2
3596,852,65,2021-11-29,4
3597,192,83,2021-08-08,4
3598,325,54,2022-02-02,2
3599,979,61,2021-12-08,3
3600,726,8,2022-05-27,1
3601,827,3,2021-06-21,2
3602,956,25,2022-04-13,3
3603,467,69,2021-06-15,4
3604,894,55,2022-11-30,2
3605,367,40,2021-06-19,4
3606,318,83,2022-07-18,1
3607,144,82,2022-05-27,4
3608,384,50,2021-07-08,1
3609,216,95,2021-04-30,4
3610,361,33,2021-04-15,4
3611,324,18,2022-11-05,1
3612,15,57,2021-02-10,4
3613,217,16,2022-11-08,3
3614,492,80,2021-11-17,4
3615,951,38,2021-12-01,2
3616,547,41,2021-06-09,4
3617,183,7,2021-09-21,3
3618,270,78,2022-06-14,2
3619,945,53,2022-11-16,3
3620,467,63,2022-04-22,2
3621,870,89,2021-12-18,4
3622,612,32,2022-06-29,3
3623,519,38,2021-07-29,4
3624,542,22,2022-05-11,2
3625,467,16,2022-01-17,3
3626,305,52,2022-11-07,1
3627,985,29,2022-04-26,3
3628,144,16,2021-01-05,4
3629,111,76,2021-02-03,1
3630,232,17,2021-05-25,1
3631,691,64,2021-12-17,2
3632,584,91,2022-08-06,1
3633,722,89,2022-04-10,1
3634,732,13,2021-12-14,2
3635,592,72,2021-05-05,3
3636,500,56,2021-09-28,4
3637,595,5,2021-12-23,3
3638,554,12,2022-06-11,1
3639,273,41,2022-05-13,4
3640,703,3,2021-06-02,3
3641,173,99,2021-02-22,4
3642,973,33,2021-05-29,1
3643,7,86,2022-05-18,3
3644,155,50,2022-03-26,4
3645,522,56,2021-08-07,4
3646,546,9,2022-09-17,3
3647,548,82,2021-10-04,3
3648,921,50,2022-03-28,1
3649,518,29,2022-03-04,2
3650,920,39,2021-03-24,4
3651,914,91,2021-08-06,3
3652,215,100,2022-06-11,3
3653,134,45,2022-02-08,3
3654,285,17,2021-10-17,4
3655,126,56,2022-02-24,1
3656,921,98,2021-12-05,2
3657,439,46,2022-12-12,4
3658,849,67,2022-11-01,1
3659,686,69,2022-02-23,4
3660,152,14,2021-07-26,4
3661,331,67,2022-11-17,3
3662,538,23,2022-11-27,1
3663,383,94,2021-09-22,3
3664,115,61,2021-02-05,3
3665,894,23,2022-01-08,1
3666,482,27,2022-05-03,3
3667,284,54,2021-09-16,3
3668,899,10,2022-06-15,2
3669,75,89,2021-01-23,1
3670,166,77,2021-04-14,1
3671,189,16,2021-08-29,3
3672,78,41,2022-12-17,3
3673,947,98,2021-09-10,1
3674,602,55,2021-05-22,1
3675,688,61,2022-10-17,4
3676,21,86,2022-03-27,1
3677,566,81,2021-11-03,4
3678,184,87,2022-05-15,3
3679,871,100,2022-09-14,2
3680,222,49,2021-01-08,2
3681,827,73,2021-03-10,4
3682,328,52,2022-12-03,3
3683,179,2,2022-11-22,3
3684,788,96,2022-07-29,3
3685,112,50,2021-03-09,1
3686,736,86,2022-12-19,3
3687,726,43,2022-02-12,1
3688,59,77,2022-06-02,4
3689,327,8,2021-04-29,2
3690,905,59,2021-01-31,4
3691,621,65,2022-06-02,3
3692,897,81,2022-04-28,3
3693,669,12,2021-07-26,4
3694,191,4,2022-10-31,1
3695,200,77,2022-08-02,1
3696,312,95,2022-01-22,1
3697,708,41,2022-02-16,2
3698,35,7,2022-01-05,2
3699,379,87,2021-12-19,3
3700,387,88,2021-12-02,4
3701,758,69,2021-10-16,4
3702,237,69,2021-05-20,3
3703,616,81,2021-10-27,1
3704,519,30,2021-01-13,2
3705,283,73,2022-10-26,4
3706,1,6,2022-03-04,3
3707,731,89,2022-02-04,1
3708,464,19,2021-04-19,1
3709,230,80,2022-04-30,2
3710,967,85,2021-12-22,2
3711,172,66,2021-05-29,3
3712,87,10,2022-12-17,3
3713,553,16,2021-11-03,1
3714,123,37,2022-06-17,1
3715,843,79,2021-03-01,4
3716,298,77,2022-03-11,1
3717,885,77,2021-01-21,3
3718,929,32,2022-01-17,2
3719,690,47,2021-09-02,3
3720,575,72,2021-03-14,4
3721,484,43,2022-03-25,4
3722,165,82,2021-03-17,2
3723,699,36,2022-11-29,3
3724,383,26,2022-08-13,4
3725,209,10,2022-01-25,3
3726,739,31,2022-07-31,4
3727,432,97,2021-12-08,2
3728,389,29,2021-10-17,4
3729,560,5,2022-07-22,3
3730,224,77,2021-11-27,3
3731,3,1,2021-09-16,4
3732,372,87,2022-03-02,1
3733,687,3,2022-12-03,2
3734,446,67,2021-01-06,2
3735,611,71,2021-01-06,4
3736,116,100,2021-07-10,4
3737,270,35,2021-05-28,1
3738,447,15,2022-02-09,2
3739,368,67,2021-09-15,1
3740,253,93,2022-12-31,2
3741,317,30,2022-04-24,4
3742,415,82,2021-03-31,2
3743,95,75,2021-01-10,2
3744,785,43,2021-03-28,2
3745,892,60,2021-05-31,1
3746,24,40,2022-09-17,1
3747,628,65,2021-01-30,2
3748,663,29,2021-05-08,3
3749,850,74,2021-03-19,1
3750,50,92,2022-02-25,4
3751,502,95,2021-02-24,4
3752,718,19,2022-04-25,2
3753,498,3,2021-11-01,4
3754,335,36,2022-06-30,1
3755,79,43,2021-04-15,3
3756,582,15,2021-06-21,3
3757,27,97,2022-05-14,3
3758,271,41,2021-01-22,4
3759,562,90,2021-10-14,2
3760,804,80,2022-01-26,4
3761,247,36,2022-09-09,2
3762,776,97,2021-05-29,3
3763,591,84,2021-09-29,1
3764,387,77,2021-10-26,4
3765,702,33,2021-06-21,1
3766,559,5,2021-02-16,3
3767,973,78,2022-09-18,2
3768,361,91,2021-07-26,1
3769,866,87,2022-03-29,4
3770,984,14,2022-01-30,1
3771,488,68,2021-10-28,1
3772,352,83,2022-12-09,4
3773,701,47,2022-11-07,2
3774,928,54,2021-06-25,4
3775,256,4,2021-04-20,3
3776,222,94,2022-11-15,2
3777,884,83,2021-07-21,1
3778,753,95,2021-06-17,4
3779,781,95,2022-09-06,3
3780,1,9,2021-03-27,4
3781,546,53,2022-10-16,2
3782,446,77,2022-12-26,3
3783,79,78,2021-02-20,1
3784,236,60,2021-04-22,2
3785,334,46,2022-04-08,3
3786,889,54,2022-03-18,2
3787,349,74,2021-09-28,1
3788,98,95,2022-07-31,3
3789,82,37,2021-12-10,4
3790,502,23,2021-07-02,4
3791,967,27,2022-05-18,1
3792,477,70,2021-01-10,3
3793,927,90,2022-05-09,1
3794,704,66,2021-08-22,1
3795,765,61,2021-10-25,2
3796,921,77,2021-09-01,4
3797,550,51,2022-05-24,1
3798,14,50,2021-12-17,2
3799,392,19,2021-09-24,1
3800,347,1,2022-09-22,1
3801,310,40,2022-10-18,1
3802,386,32,2021-07-20,4
3803,209,22,2021-08-27,3
3804,357,93,2021-11-30,4
3805,974,66,2022-02-19,2
3806,601,40,2022-04-29,3
3807,568,38,2022-03-13,2
3808,94,48,2021-09-03,1
3809,93,55,2021-01-08,3
3810,340,75,2021-06-01,2
3811,597,81,2022-01-27,1
3812,445,55,2021-07-30,2
3813,757,51,2022-01-02,2
3814,22,60,2022-11-01,4
3815,291,8,2022-07-24,1
3816,485,86,2021-03-27,4
3817,784,68,2021-02-24,3
3818,306,75,2022-12-14,1
3819,634,72,2022-09-26,4
3820,128,9,2022-03-22,4
3821,625,90,2022-09-12,3
3822,939,2,2021-10-31,2
3823,273,80,2021-05-12,2
3824,848,95,2022-02-25,2
3825,442,70,2022-01-20,3
3826,503,85,2021-07-17,4
3827,130,90,2021-02-16,1
3828,132,59,2021-07-22,3
3829,597,19,2021-09-18,2
3830,935,28,2022-11-21,2
3831,482,72,2021-01-24,1
3832,862,14,2022-11-18,3
3833,390,24,2021-12-06,2
3834,593,44,2022-02-16,3
3835,999,56,2021-09-18,4
3836,985,90,2021-10-13,3
3837,325,95,2022-05-28,4
3838,69,51,2021-03-27,1
3839,660,32,2022-03-06,4
3840,448,50,2022-08-04,4
3841,528,41,2021-01-31,1
3842,819,66,2022-12-11,2
3843,617,25,2022-08-26,1
3844,165,61,2022-03-16,3
3845,488,66,2021-12-15,1
3846,713,42,2022-02-16,3
3847,709,65,2022-06-12,2
3848,426,36,2021-11-06,3
3849,697,76,2022-01-31,1
3850,834,9,2021-12-04,1
3851,265,36,2022-11-05,2
3852,875,92,2022-03-13,1
3853,612,38,2022-12-05,2
3854,342,33,2022-10-25,2
3855,832,42,2021-12-31,1
3856,726,61,2021-04-23,4
3857,278,46,2021-06-25,3
3858,674,86,2021-05-29,4
3859,439,89,2021-06-27,2
3860,157,61,2022-01-17,3
3861,422,18,2021-08-11,4
3862,251,70,2021-09-16,1
3863,878,82,2021-07-08,4
3864,609,80,2021-11-02,3
3865,530,15,2022-01-13,3
3866,327,48,2022-08-25,3
3867,961,72,2021-12-09,3
3868,895,13,2021-06-05,4
3869,97,43,2022-12-13,1
3870,513,60,2021-02-24,1
3871,216,57,2022-03-18,3
3872,132,71,2022-11-16,1
3873,260,17,2021-07-19,4
3874,125,50,2022-02-07,1
3875,82,32,2022-09-06,2
3876,283,22,2022-10-25,1
3877,683,55,2022-09-15,3
3878,59,57,2022-08-26,1
3879,544,13,2021-06-26,1
3880,161,47,2022-03-25,1
3881,284,87,2022-06-25,1
3882,106,62,2021-10-28,2
3883,105,54,2022-12-08,4
3884,439,29,2021-11-03,3
3885,228,22,2021-09-24,3
3886,700,65,2021-08-02,1
3887,582,29,2022-08-17,4
3888,318,48,2022-10-02,1
3889,464,5,2022-04-28,2
3890,802,35,2021-09-19,4
3891,599,74,2021-03-08,4
3892,882,83,2022-07-28,4
3893,874,71,2021-05-13,4
3894,472,46,2022-10-11,1
3895,56,35,2022-06-24,2
3896,625,45,2022-05-27,4
3897,13,13,2021-07-30,3
3898,440,10,2022-12-18,3
3899,18,66,2021-09-10,2
3900,694,70,2021-02-07,3
3901,973,72,2021-02-12,1
3902,113,100,2022-09-21,1
3903,229,25,2022-02-09,2
3904,171,44,2022-12-03,4
3905,295,60,2021-02-15,3
3906,189,47,2022-03-30,3
3907,426,40,2022-11-09,2
3908,977,7,2021-11-01,2
3909,79,46,2022-12-16,3
3910,658,23,2021-08-21,4
3911,919,83,2021-09-02,2
3912,182,46,2022-12-22,1
3913,499,86,2021-10-22,3
3914,798,13,2022-01-18,2
3915,762,21,2021-06-07,2
3916,866,1,2022-02-09,2
3917,826,19,2021-01-01,3
3918,708,60,2021-08-05,1
3919,835,33,2022-05-22,1
3920,71,4,2022-08-04,3
3921,248,3,2021-01-30,2
3922,146,91,2022-09-19,3
3923,618,52,2022-06-04,3
3924,775,99,2021-10-02,2
3925,296,28,2022-05-07,3
3926,582,70,2021-02-05,4
3927,470,70,2021-11-07,1
3928,506,55,2021-02-13,4
3929,193,57,2021-06-04,4
3930,68,87,2021-03-18,4
3931,494,97,2022-08-13,3
3932,817,16,2022-09-05,2
3933,52,24,2022-03-14,3
3934,882,69,2022-03-08,1
3935,363,41,2022-06-26,3
3936,797,77,2021-02-08,3
3937,917,47,2021-08-27,3
3938,474,76,2021-01-13,3
3939,846,69,2021-05-02,4
3940,521,31,2021-05-24,2
3941,763,92,2022-11-15,1
3942,431,92,2022-03-31,1
3943,844,30,2022-01-03,1
3944,298,18,2021-09-04,3
3945,435,44,2021-02-14,1
3946,696,27,2022-01-10,4
3947,691,99,2021-10-18,2
3948,198,26,2021-07-26,3
3949,128,60,2022-06-03,3
3950,532,18,2021-08-30,4
3951,984,97,2022-09-14,1
3952,411,89,2021-04-24,3
3953,934,56,2021-10-29,3
3954,840,31,2021-10-03,4
3955,65,59,2021-04-06,4
3956,694,2,2021-10-21,1
3957,241,97,2022-12-02,2
3958,369,39,2021-12-26,2
3959,536,61,2021-10-15,1
3960,384,63,2021-06-03,2
3961,431,96,2022-07-24,4
3962,967,18,2022-02-27,4
3963,83,17,2021-02-19,4
3964,982,98,2021-07-26,2
3965,831,39,2022-07-18,2
3966,697,71,2022-10-24,3
3967,951,54,2022-07-19,3
3968,828,99,2021-08-01,3
3969,611,94,2021-03-07,2
3970,574,76,2021-08-20,3
3971,286,35,2022-10-25,4
3972,989,11,2022-12-18,2
3973,534,61,2021-11-16,1
3974,459,44,2021-05-17,2
3975,212,68,2022-10-09,3
3976,126,25,2022-07-20,2
3977,413,48,2021-03-06,3
3978,499,32,2022-05-29,3
3979,425,84,2021-05-12,1
3980,554,95,2021-11-30,1
3981,610,4,2021-02-01,4
3982,961,38,2022-05-13,3
3983,543,63,2021-08-31,2
3984,158,47,2021-07-11,1
3985,112,1,2021-05-22,1
3986,402,3,2022-10-22,3
3987,759,86,2022-08-24,2
3988,122,62,2022-07-15,1
3989,273,64,2022-10-10,1
3990,294,17,2021-07-10,2
3991,398,78,2021-05-29,1
3992,471,62,2022-08-22,2
3993,985,35,2022-02-20,3
3994,207,13,2022-06-04,1
3995,110,35,2021-01-16,3
3996,440,43,2021-04-16,2
3997,278,2,2021-10-10,3
3998,963,56,2021-04-14,3
3999,568,77,2021-12-27,3
4000,887,51,2022-10-20,4
4001,915,54,2021-02-04,2
4002,569,16,2021-04-23,2
4003,940,18,2021-11-04,2
4004,482,7,2021-02-22,2
4005,803,45,2021-03-22,2
4006,114,36,2022-09-08,1
4007,893,41,2022-01-04,1
4008,897,94,2021-08-30,1
4009,820,42,2021-01-31,3
4010,853,7,2022-12-05,3
4011,477,15,2021-12-27,2
4012,710,60,2021-08-21,4
4013,933,40,2022-09-02,2
4014,321,83,2021-02-03,1
4015,179,37,2021-08-31,2
4016,897,66,2021-02-28,3
4017,219,55,2022-06-13,2
4018,789,77,2021-03-19,1
4019,949,95,2022-12-19,2
4020,528,80,2021-10-29,3
4021,492,56,2022-11-09,4
4022,891,44,2021-04-22,1
4023,61,57,2022-02-17,2
4024,54,6,2021-11-13,3
4025,680,92,2021-05-25,1
4026,538,32,2022-10-30,1
4027,848,74,2022-11-21,3
4028,988,18,2022-10-10,2
4029,65,68,2021-01-18,2
4030,612,73,2021-12-17,2
4031,586,7,2021-06-04,1
4032,704,8,2022-05-21,4
4033,171,64,2021-12-26,1
4034,273,7,2021-11-28,2
4035,889,41,2022-06-12,1
4036,699,40,2021-01-12,4
4037,535,3,2021-03-16,1
4038,391,17,2021-07-31,3
4039,940,66,2022-11-22,2
4040,693,79,2022-10-03,2
4041,327,93,2021-10-10,2
4042,108,52,2021-07-14,1
4043,847,22,2021-01-30,1
4044,162,4,2021-01-09,1
4045,814,6,2021-11-05,2
4046,452,38,2022-03-21,1
4047,206,26,2021-11-06,2
4048,590,11,2022-11-08,1
4049,16,90,2022-12-06,2
4050,327,17,2022-03-02,3
4051,608,88,2022-12-05,1
4052,659,92,2022-08-14,2
4053,2,99,2022-11-22,3
4054,10,31,2021-04-01,3
4055,434,77,2022-04-01,4
4056,125,35,2022-03-20,1
4057,81,16,2022-12-28,2
4058,485,79,2021-03-20,4
4059,652,18,2022-04-20,1
4060,838,62,2021-04-13,3
4061,150,27,2022-09-15,1
4062,800,35,2022-04-01,2
4063,873,45,2021-11-10,3
4064,340,35,2021-09-04,4
4065,129,28,2021-08-22,1
4066,438,9,2022-08-17,1
4067,751,76,2022-10-06,4
4068,501,15,2021-08-23,1
4069,58,21,2022-01-22,1
4070,198,52,2022-09-03,1
4071,211,35,2021-02-07,3
4072,914,97,2021-06-10,3
4073,902,51,2022-04-07,2
4074,45,83,2022-03-25,1
4075,97,55,2021-04-27,2
4076,279,87,2021-08-29,3
4077,535,77,2021-01-26,1
4078,410,44,2022-10-10,2
4079,461,65,2022-07-16,1
4080,391,93,2021-10-25,1
4081,847,88,2021-06-03,4
4082,44,80,2022-10-14,2
4083,27,25,2022-04-13,3
4084,794,87,2021-02-18,2
4085,97,92,2022-10-16,2
4086,975,47,2021-02-15,2
4087,548,80,2022-11-06,4
4088,621,56,2021-10-12,1
4089,567,38,2022-09-20,3
4090,704,11,2021-03-23,4
4091,219,67,2021-02-13,3
4092,185,15,2022-12-07,4
4093,69,1,2021-09-30,1
4094,829,7,2022-01-29,3
4095,130,1,2022-08-18,2
4096,567,49,2021-02-27,4
4097,890,96,2022-07-19,3
4098,609,73,2021-01-01,1
4099,848,29,2021-08-04,3
4100,599,26,2021-11-13,4
4101,806,87,2021-08-16,1
4102,631,45,2022-04-18,2
4103,720,93,2022-04-29,4
4104,334,97,2022-11-02,4
4105,925,71,2021-10-14,1
4106,154,12,2022-05-26,4
4107,547,95,2022-08-01,3
4108,79,32,2022-04-03,2
4109,579,20,2021-04-05,3
4110,855,51,2022-05-08,1
4111,413,81,2021-05-30,4
4112,546,36,2021-01-23,2
4113,609,67,2021-08-03,1
4114,169,1,2022-02-03,3
4115,681,27,2022-02-14,4
4116,663,40,2021-05-11,4
4117,583,97,2021-05-28,1
4118,515,84,2022-01-16,3
4119,314,14,2021-04-19,4
4120,32,100,2022-07-06,3
4121,287,69,2021-05-01,2
4122,594,87,2021-10-22,4
4123,43,79,2021-04-30,2
4124,903,6,2022-04-01,4
4125,617,33,2022-06-14,1
4126,1,55,2021-06-18,4
4127,573,19,2022-12-11,4
4128,270,77,2021-05-23,3
4129,180,29,2021-02-06,3
4130,736,61,2022-11-29,2
4131,518,70,2021-09-18,2
4132,103,79,2021-08-19,2
4133,10,80,2021-09-11,4
4134,583,24,2021-11-25,4
4135,90,23,2021-10-24,2
4136,226,10,2021-01-10,1
4137,670,54,2022-03-22,1
4138,740,41,2021-08-18,4
4139,917,49,2022-06-20,1
4140,126,17,2021-03-19,1
4141,956,56,2022-03-01,2
4142,209,45,2021-07-12,1
4143,97,30,2022-02-05,1
4144,74,44,2021-04-19,4
4145,627,74,2021-09-20,4
4146,191,55,2021-11-25,4
4147,682,19,2021-12-29,1
4148,819,29,2022-01-13,2
4149,960,2,2021-12-07,3
4150,716,36,2021-09-16,4
4151,56,19,2021-12-01,4
4152,720,7,2021-03-26,4
4153,553,26,2022-06-06,2
4154,32,79,2022-07-25,3
4155,527,38,2021-11-04,3
4156,574,3,2021-09-19,4
4157,667,80,2022-09-23,1
4158,284,66,2022-11-11,4
4159,721,95,2022-12-02,4
4160,832,92,2022-03-28,1
4161,494,71,2021-09-08,1
4162,187,94,2021-11-20,4
4163,498,43,2021-08-17,2
4164,442,62,2022-12-03,2
4165,130,71,2022-09-28,1
4166,639,100,2022-08-19,4
4167,292,93,2021-10-24,2
4168,114,24,2022-12-28,4
4169,199,39,2021-08-25,4
4170,13,68,2022-09-17,4
4171,271,93,2021-08-05,2
4172,601,44,2021-09-03,3
4173,215,5,2022-03-24,4
4174,444,55,2021-11-15,2
4175,790,93,2022-03-08,3
4176,512,30,2022-02-08,1
4177,447,29,2021-02-06,2
4178,986,26,2022-07-30,3
4179,993,83,2021-12-08,2
4180,715,26,2022-01-24,3
4181,74,37,2021-02-03,3
4182,537,91,2021-02-08,2
4183,101,94,2022-08-02,1
4184,176,53,2021-07-28,4
4185,427,30,2021-06-01,3
4186,117,3,2021-12-31,4
4187,166,43,2021-07-18,1
4188,41,7,2022-08-24,4
4189,429,49,2021-03-20,4
4190,344,73,2022-04-22,2
4191,424,41,2022-03-10,2
4192,366,77,2021-02-01,1
4193,120,79,2021-03-28,2
4194,609,54,2022-07-05,3
4195,657,69,2022-01-28,1
4196,728,93,2022-09-05,2
4197,229,99,2021-09-01,2
4198,825,91,2021-08-20,1
4199,130,27,2022-08-03,3
4200,352,8,2021-07-11,1
4201,889,32,2022-06-24,2
4202,318,84,2021-09-27,2
4203,984,64,2021-03-18,1
4204,649,10,2021-06-16,3
4205,836,13,2021-10-11,3
4206,337,63,2022-12-05,4
4207,273,93,2021-03-30,3
4208,117,35,2022-06-28,1
4209,818,61,2022-10-11,3
4210,368,54,2021-06-05,3
4211,94,8,2021-09-07,4
4212,168,29,2021-04-05,3
4213,954,95,2021-01-17,4
4214,715,41,2021-04-27,4
4215,341,30,2021-11-29,3
4216,661,86,2022-06-06,2
4217,914,21,2021-03-21,1
4218,695,76,2022-10-08,1
4219,925,11,2022-03-08,3
4220,152,2,2021-07-22,1
4221,586,50,2021-04-26,1
4222,877,41,2021-08-08,4
4223,913,66,2021-09-10,2
4224,274,98,2021-06-18,1
4225,554,3,2021-11-12,2
4226,496,80,2022-12-18,1
4227,724,51,2022-01-07,2
4228,101,68,2022-08-06,2
4229,557,87,2021-06-05,1
4230,82,84,2022-09-06,4
4231,529,25,2021-01-13,2
4232,73,30,2022-05-23,2
4233,14,82,2022-04-10,1
4234,433,11,2021-08-08,2
4235,157,93,2021-01-15,2
4236,735,17,2021-04-27,4
4237,132,26,2021-11-27,2
4238,338,23,2021-02-25,4
4239,404,56,2021-12-17,2
4240,376,52,2021-05-12,2
4241,888,48,2021-08-14,4
4242,559,20,2021-11-04,4
4243,107,2,2022-04-20,3
4244,620,88,2021-08-10,2
4245,265,31,2021-06-22,4
4246,205,27,2021-12-06,2
4247,79,2,2022-05-21,2
4248,155,78,2021-06-06,2
4249,783,4,2021-05-31,1
4250,988,13,2022-11-28,3
4251,997,100,2021-06-27,1
4252,247,35,2022-06-17,3
4253,531,72,2021-04-22,2
4254,858,66,2022-11-14,2
4255,948,6,2021-05-18,4
4256,538,31,2021-08-21,3
4257,729,10,2021-11-28,3
4258,154,21,2022-06-26,1
4259,154,74,2021-11-03,3
4260,686,23,2021-06-10,2
4261,92,3,2022-02-06,4
4262,433,32,2022-08-13,1
4263,338,20,2021-10-05,4
4264,480,74,2021-11-16,3
4265,693,29,2022-06-17,3
4266,131,52,2022-05-12,1
4267,450,46,2021-12-29,3
4268,993,34,2022-01-07,4
4269,810,84,2022-10-17,2
4270,787,61,2021-02-05,1
4271,273,72,2021-10-30,3
4272,929,71,2022-03-14,4
4273,588,70,2022-12-27,2
4274,177,11,2021-02-01,3
4275,696,82,2021-07-05,1
4276,831,93,2021-06-23,3
4277,643,89,2022-07-20,3
4278,875,63,2022-11-04,3
4279,49,21,2021-09-07,2
4280,567,3,2021-10-06,2
4281,666,82,2022-11-14,3
4282,355,88,2022-11-26,3
4283,712,10,2021-01-02,1
4284,308,27,2021-07-13,3
4285,868,12,2021-06-15,4
4286,885,7,2021-04-20,4
4287,630,17,2022-01-15,1
4288,775,65,2022-08-06,2
4289,46,64,2022-11-07,3
4290,302,26,2021-10-12,1
4291,868,15,2022-02-25,2
4292,912,33,2021-04-23,1
4293,408,62,2021-08-16,2
4294,189,47,2022-04-16,3
4295,822,95,2022-06-12,1
4296,830,35,2022-05-11,3
4297,129,65,2021-01-31,1
4298,561,72,2021-06-11,2
4299,537,76,2022-12-06,1
4300,266,83,2022-12-23,4
4301,118,25,2022-01-13,4
4302,464,57,2022-03-22,1
4303,144,32,2022-03-03,4
4304,442,63,2022-11-27,3
4305,200,12,2022-05-19,4
4306,157,63,2022-06-11,4
4307,487,77,2022-12-22,3
4308,860,92,2022-11-15,3
4309,134,1,2022-06-16,2
4310,912,51,2022-08-05,3
4311,148,70,2022-06-04,1
4312,336,8,2021-02-03,4
4313,71,68,2022-11-22,2
4314,233,5,2022-05-05,3
4315,334,89,2022-09-12,4
4316,811,86,2022-02-27,1
4317,666,92,2022-04-13,1
4318,90,39,2021-01-24,2
4319,334,23,2021-08-04,1
4320,199,68,2021-02-24,4
4321,161,52,2021-01-26,3
4322,538,4,2021-10-08,1
4323,121,47,2021-11-23,3
4324,301,21,2021-07-05,4
4325,724,56,2022-05-10,4
4326,575,66,2021-01-12,3
4327,963,59,2022-10-03,4
4328,436,7,2022-03-10,2
4329,68,49,2021-07-27,1
4330,765,16,2021-05-13,2
4331,922,17,2021-12-05,2
4332,459,84,2021-07-15,2
4333,514,87,2021-09-19,3
4334,398,98,2021-10-09,3
4335,620,75,2022-01-04,4
4336,286,34,2021-04-13,3
4337,561,33,2022-09-24,4
4338,140,26,2021-07-02,3
4339,730,66,2022-02-27,4
4340,556,63,2021-01-09,1
4341,929,87,2022-07-11,4
4342,781,41,2021-09-01,1
4343,590,86,2022-09-16,4
4344,728,58,2022-07-21,3
4345,894,98,2022-01-28,3
4346,610,79,2022-06-11,1
4347,748,10,2021-02-06,2
4348,282,15,2021-06-27,2
4349,661,42,2022-10-01,4
4350,924,93,2022-09-21,3
4351,816,57,2021-03-13,2
4352,996,87,2021-12-18,3
4353,936,17,2022-09-15,3
4354,578,60,2021-05-29,3
4355,746,9,2022-11-28,4
4356,457,36,2021-04-15,1
4357,87,73,2022-10-21,4
4358,79,80,2021-08-09,2
4359,205,36,2022-01-09,1
4360,791,48,2022-06-02,2
4361,337,51,2021-09-17,1
4362,254,97,2021-10-26,1
4363,304,95,2021-02-11,4
4364,380,70,2022-05-07,3
4365,130,74,2022-03-15,3
4366,596,80,2021-02-16,1
4367,276,68,2021-03-26,4
4368,699,22,2022-11-17,2
4369,558,77,2021-02-27,2
4370,899,80,2022-12-12,3
4371,183,93,2021-07-28,3
4372,268,6,2021-09-05,2
4373,808,26,2021-07-30,2
4374,322,75,2021-02-08,4
4375,512,88,2021-09-09,2
4376,612,93,2022-10-05,4
4377,78,3,2022-02-17,3
4378,784,52,2022-03-22,2
4379,339,74,2021-02-21,3
4380,674,60,2022-01-09,1
4381,556,63,2022-06-10,1
4382,509,65,2021-06-05,1
4383,238,52,2022-06-26,2
4384,134,90,2021-03-31,3
4385,973,76,2022-11-10,2
4386,192,14,2021-12-17,3
4387,356,89,2021-03-10,4
4388,278,72,2021-06-12,2
4389,18,68,2021-08-30,1
4390,524,28,2022-05-10,4
4391,180,71,2022-01-18,3
4392,123,10,2021-02-21,2
4393,246,57,2022-10-16,3
4394,734,100,2021-03-04,3
4395,373,66,2022-05-24,2
4396,51,90,2021-10-19,2
4397,1000,50,2021-04-01,3
4398,71,14,2022-10-26,3
4399,480,16,2022-02-28,4
4400,560,54,2022-10-31,1
4401,19,43,2021-12-31,3
4402,774,42,2021-05-30,1
4403,84,81,2021-09-28,4
4404,155,22,2022-08-04,1
4405,565,68,2021-04-26,1
4406,619,19,2022-12-05,4
4407,357,66,2022-05-31,3
4408,816,39,2022-08-10,1
4409,647,73,2021-08-29,3
4410,443,19,2021-01-30,3
4411,69,16,2021-05-23,2
4412,523,54,2021-11-22,3
4413,143,25,2022-11-26,3
4414,192,18,2021-01-16,1
4415,387,23,2021-04-21,3
4416,378,85,2022-12-14,3
4417,581,11,2021-04-17,2
4418,535,39,2022-01-14,2
4419,693,68,2021-06-11,1
4420,293,25,2021-10-10,1
4421,9,63,2021-09-26,2
4422,271,96,2022-04-29,2
4423,387,30,2022-10-29,4
4424,93,45,2021-03-14,3
4425,966,90,2021-07-16,1
